d1,x1,y1,z1,d2,x2,y2,z2,d3,x3,y3,z3
-0.055048042,0.3,-0.125,0,-0.000196213,1.25,-1.4,0,,,,
-0.00392897,0.3,-0.925,0,-0.000160453,1.25,-1.5,0,,,,
-0.067270699,0.3,0,0,-0.000125222,1.25,-1.6,0,,,,
-2.36E-05,0.3,-1.6,0,-9.16E-05,1.25,-1.7,0,,,,
-0.045144089,0.3,-0.25,0,-5.97E-05,1.25,-1.8,0,,,,
-0.040902077,0.3,-0.3,0,0,1.25,-2,0,,,,
-0.029945277,0.3,-0.425,0,-2.94E-05,1.25,-1.9,0,,,,
-0.042379777,0.3,-0.275,0,-0.000260109,1.25,-1.2,0,,,,
-0.032515967,0.3,-0.4,0,-0.000274209,1.25,-0.9,0,,,,
-0.028506591,0.3,-0.45,0,-0.00023592,1.25,-0.8,0,,,,
-0.021162374,0.3,-0.55,0,-0.000168798,1.25,-0.7,0,,,,
-0.053559677,0.3,-0.15,0,5.06E-05,1.25,-0.5,0,,,,
-0.004758108,0.3,-0.9,0,0.000189889,1.25,-0.4,0,,,,
-0.059378362,0.3,-0.075,0,0.000330942,1.25,-0.3,0,,,,
-0.03816858,0.3,-0.325,0,0.000454288,1.25,-0.2,0,,,,
-0.034001034,0.3,-0.375,0,0.000539511,1.25,-0.1,0,,,,
-0.046589462,0.3,-0.225,0,-7.21E-05,1.25,-0.6,0,,,,
-0.019065034,0.3,-0.575,0,0.00026925,1.3,-0.35,0,,,,
-0.050796824,0.3,-0.175,0,-5.41E-05,1.3,-1.8,0,,,,
-0.049362789,0.3,-0.2,0,-0.000231898,1.3,-0.95,0,,,,
-0.063815255,0.3,-0.025,0,-0.000239363,1.3,-1,0,,,,
-0.036671147,0.3,-0.35,0,-0.000231822,1.3,-1.15,0,,,,
-0.017906801,0.3,-0.6,0,-0.000238454,1.3,-1.1,0,,,,
-0.062019327,0.3,-0.05,0,-0.000212912,1.3,-1.25,0,,,,
9.25E-07,0.325,-1.95,0,-0.00022422,1.3,-1.2,0,,,,
-6.97E-07,0.325,-1.8,0,-0.000187141,1.3,-1.35,0,,,,
0,0.325,-2,0,-0.000201162,1.3,-1.3,0,,,,
-0.001102825,0.325,-1.1,0,-0.000157837,1.3,-1.45,0,,,,
-0.000161002,0.325,-1.4,0,-0.000173067,1.3,-1.4,0,,,,
-0.000114916,0.325,-1.45,0,-0.000127388,1.3,-1.55,0,,,,
-4.36E-06,0.325,-1.75,0,-0.000142803,1.3,-1.5,0,,,,
-5.35E-05,0.325,-1.55,0,-9.73E-05,1.3,-1.65,0,,,,
-7.98E-05,0.325,-1.5,0,-0.000112293,1.3,-1.6,0,,,,
-0.000220812,0.325,-1.35,0,-6.82E-05,1.3,-1.75,0,,,,
-0.000297683,0.325,-1.3,0,-0.000222194,1.3,-0.9,0,,,,
-2.02E-05,0.325,-1.65,0,-0.000203825,1.3,-0.85,0,,,,
-0.007249589,0.325,-0.8,0,-0.000118059,1.3,-0.7,0,,,,
1.05E-06,0.325,-1.85,0,-8.26E-05,1.3,-1.7,0,,,,
-0.001624847,0.325,-1.05,0,-0.000151891,1.3,-0.75,0,,,,
-3.41E-05,0.325,-1.6,0,-4.04E-05,1.3,-1.85,0,,,,
-0.000517988,0.325,-1.2,0,-0.000239706,1.3,-1.05,0,,,,
-0.04706966,0.325,-0.15,0,0.000329996,1.3,-0.3,0,,,,
-0.002325079,0.325,-1,0,-1.33E-05,1.3,-1.95,0,,,,
-0.013563759,0.325,-0.65,0,0.000385602,1.3,-0.25,0,,,,
-1.06E-05,0.325,-1.7,0,0,1.3,-2,0,,,,
-0.011191325,0.325,-0.7,0,8.28E-05,1.3,-0.5,0,,,,
-0.009087797,0.325,-0.75,0,-0.000182678,1.3,-0.8,0,,,,
-0.039729493,0.325,-0.25,0,-7.46E-05,1.3,-0.65,0,,,,
-0.005667689,0.325,-0.85,0,0.000206569,1.3,-0.4,0,,,,
-0.022216106,0.325,-0.5,0,0.000144471,1.3,-0.45,0,,,,
-0.050981666,0.325,-0.1,0,0.00043657,1.3,-0.2,0,,,,
1.42E-06,0.325,-1.9,0,0.00050951,1.3,-0.1,0,,,,
-0.000395264,0.325,-1.25,0,0.000476599,1.3,-0.15,0,,,,
-0.003221088,0.325,-0.95,0,0.000535974,1.3,0,0,,,,
-0.000743394,0.325,-1.15,0,-2.68E-05,1.3,-1.9,0,,,,
-0.019093846,0.325,-0.55,0,0.000527063,1.3,-0.05,0,,,,
-0.043344514,0.325,-0.2,0,-2.83E-05,1.3,-0.6,0,,,,
-0.059466212,0.325,0,0,2.62E-05,1.3,-0.55,0,,,,
-0.004329821,0.325,-0.9,0,-0.000150314,1.35,-1.4,0,,,,
-0.036138433,0.325,-0.3,0,-0.000172544,1.35,-1.3,0,,,,
-0.025533043,0.325,-0.45,0,-0.000189442,1.35,-1.2,0,,,,
-0.016201827,0.325,-0.6,0,-0.00012534,1.35,-1.5,0,,,,
-0.028997267,0.325,-0.4,0,-9.94E-05,1.35,-1.6,0,,,,
-0.03255096,0.325,-0.35,0,-0.000193454,1.35,-1,0,,,,
-0.055199158,0.325,-0.05,0,-7.37E-05,1.35,-1.7,0,,,,
-3.37E-07,0.35,-1.95,0,-0.00019769,1.35,-1.1,0,,,,
-1.76E-07,0.35,-1.975,0,-4.85E-05,1.35,-1.8,0,,,,
-4.48E-05,0.35,-1.6,0,0,1.35,-2,0,,,,
-3.72E-05,0.35,-1.625,0,0.000486479,1.35,-0.1,0,,,,
-5.52E-05,0.35,-1.575,0,0.000223636,1.35,-0.4,0,,,,
-0.00017523,0.35,-1.4,0,-2.41E-05,1.35,-1.9,0,,,,
-0.001012615,0.35,-1.1,0,0.000331718,1.35,-0.3,0,,,,
-8.42E-06,0.35,-1.775,0,-0.000132381,1.35,-0.8,0,,,,
-0.034431676,0.35,-0.25,0,0.00050903,1.35,0,0,,,,
-1.09E-05,0.35,-1.75,0,1.30E-05,1.35,-0.6,0,,,,
0,0.35,-2,0,-7.03E-05,1.35,-0.7,0,,,,
-0.000271264,0.35,-1.325,0,0.000423928,1.35,-0.2,0,,,,
-0.00030902,0.35,-1.3,0,-0.000172805,1.35,-0.9,0,,,,
-4.37E-06,0.35,-1.825,0,0.000113575,1.35,-0.5,0,,,,
-0.000204488,0.35,-1.375,0,0.000416792,1.4,-0.2,0,,,,
-0.000234366,0.35,-1.35,0,-2.14E-05,1.4,-1.9,0,,,,
-2.95E-05,0.35,-1.65,0,-1.07E-05,1.4,-1.95,0,,,,
-5.85E-06,0.35,-1.8,0,0.000379226,1.4,-0.25,0,,,,
-0.000151861,0.35,-1.425,0,-3.23E-05,1.4,-1.85,0,,,,
-2.78E-06,0.35,-1.85,0,-5.62E-05,1.4,-0.75,0,,,,
-7.48E-07,0.35,-1.925,0,-6.50E-05,1.4,-1.7,0,,,,
-0.000110823,0.35,-1.475,0,9.76E-05,1.4,-0.55,0,,,,
-0.000128885,0.35,-1.45,0,1.27E-05,1.4,-0.65,0,,,,
-7.92E-05,0.35,-1.525,0,0.000447131,1.4,-0.15,0,,,,
-0.040453225,0.35,-0.15,0,-0.000149946,1.4,-1,0,,,,
-6.55E-05,0.35,-1.55,0,-0.000158314,1.4,-1.15,0,,,,
-9.30E-05,0.35,-1.5,0,-0.000158902,1.4,-1.1,0,,,,
-0.038317418,0.35,-0.175,0,-5.41E-05,1.4,-1.75,0,,,,
-0.001125255,0.35,-1.075,0,0,1.4,-2,0,,,,
-0.035335195,0.35,-0.225,0,-0.000155381,1.4,-1.05,0,,,,
-0.041500911,0.35,-0.125,0,-0.000139176,1.4,-0.95,0,,,,
-0.001471971,0.35,-1.05,0,-8.70E-05,1.4,-1.6,0,,,,
-0.037397435,0.35,-0.2,0,-0.000151213,1.4,-1.25,0,,,,
-2.41E-05,0.35,-1.675,0,-0.000108473,1.4,-1.5,0,,,,
-0.032424731,0.35,-0.275,0,-0.000106771,1.4,-0.85,0,,,,
-1.99E-06,0.35,-1.875,0,-7.61E-05,1.4,-1.65,0,,,,
-0.010050945,0.35,-0.7,0,5.23E-05,1.4,-0.6,0,,,,
-1.47E-05,0.35,-1.725,0,-8.50E-05,1.4,-0.8,0,,,,
-0.000354759,0.35,-1.275,0,-0.000137144,1.4,-1.35,0,,,,
-0.000514351,0.35,-1.2,0,-9.79E-05,1.4,-1.55,0,,,,
-0.000765257,0.35,-1.125,0,-4.31E-05,1.4,-1.8,0,,,,
-0.05183387,0.35,0,0,-0.000128405,1.4,-1.4,0,,,,
-0.01080368,0.35,-0.675,0,-0.000145086,1.4,-1.3,0,,,,
-0.008835883,0.35,-0.725,0,-0.000156209,1.4,-1.2,0,,,,
-0.001648775,0.35,-1.025,0,-0.000118706,1.4,-1.45,0,,,,
-0.000457885,0.35,-1.225,0,0.000241752,1.4,-0.4,0,,,,
-1.85E-05,0.35,-1.7,0,0.000484266,1.4,-0.05,0,,,,
-0.002901491,0.35,-0.95,0,0.000470673,1.4,-0.1,0,,,,
-0.031474295,0.35,-0.3,0,0.000290641,1.4,-0.35,0,,,,
-0.000570608,0.35,-1.175,0,0.000336703,1.4,-0.3,0,,,,
-0.003221164,0.35,-0.925,0,0.000193114,1.4,-0.45,0,,,,
-0.003899222,0.35,-0.9,0,-0.000126155,1.4,-0.9,0,,,,
-0.005103511,0.35,-0.85,0,-2.51E-05,1.4,-0.7,0,,,,
-1.11E-06,0.35,-1.9,0,0.00014364,1.4,-0.5,0,,,,
-0.004298867,0.35,-0.875,0,0.000489973,1.4,0,0,,,,
-0.002342352,0.35,-0.975,0,-3.80E-05,1.45,-1.8,0,,,,
-0.000401282,0.35,-1.25,0,9.02E-05,1.45,-0.6,0,,,,
-0.043741729,0.35,-0.1,0,0,1.45,-2,0,,,,
-0.006525493,0.35,-0.8,0,-0.000122443,1.45,-1.1,0,,,,
-0.005587671,0.35,-0.825,0,-0.000124957,1.45,-1.2,0,,,,
-0.017016203,0.35,-0.55,0,-7.53E-05,1.45,-1.6,0,,,,
-0.002097244,0.35,-1,0,-1.90E-05,1.45,-1.9,0,,,,
-0.047171635,0.35,-0.05,0,-0.000109061,1.45,-1,0,,,,
-0.00817317,0.35,-0.75,0,-4.03E-05,1.45,-0.8,0,,,,
-0.044954845,0.35,-0.075,0,-0.00011926,1.45,-1.3,0,,,,
-0.048752466,0.35,-0.025,0,-5.69E-05,1.45,-1.7,0,,,,
-0.012157693,0.35,-0.65,0,0.00041541,1.45,-0.2,0,,,,
-0.007097956,0.35,-0.775,0,-0.000107803,1.45,-1.4,0,,,,
-0.029505783,0.35,-0.325,0,-9.26E-05,1.45,-1.5,0,,,,
-0.012997204,0.35,-0.625,0,0.0001736,1.45,-0.5,0,,,,
-0.015403656,0.35,-0.575,0,1.77E-05,1.45,-0.7,0,,,,
-0.018001783,0.35,-0.525,0,-8.23E-05,1.45,-0.9,0,,,,
-0.019724452,0.35,-0.5,0,0.000261561,1.45,-0.4,0,,,,
-0.022571816,0.35,-0.45,0,0.000345447,1.45,-0.3,0,,,,
-0.02075828,0.35,-0.475,0,0.000462101,1.45,-0.1,0,,,,
-0.000701037,0.35,-1.15,0,0.000478723,1.45,0,0,,,,
-0.02849466,0.35,-0.35,0,-8.90E-05,1.5,-1.4,0,,,,
-0.014484928,0.35,-0.6,0,-7.20E-05,1.5,-1.55,0,,,,
-0.023628939,0.35,-0.425,0,-9.61E-05,1.5,-1.2,0,,,,
-0.026562315,0.35,-0.375,0,0.000203996,1.5,-0.5,0,,,,
-0.025512198,0.35,-0.4,0,-9.30E-05,1.5,-1.35,0,,,,
-0.000320647,0.375,-1.3,0,0.000472079,1.5,-0.05,0,,,,
-0.000142943,0.375,-1.45,0,-7.82E-05,1.5,-1.5,0,,,,
-3.89E-05,0.375,-1.65,0,0.0004755,1.5,0,0,,,,
-7.76E-05,0.375,-1.55,0,-5.75E-05,1.5,-1.65,0,,,,
-0.000106222,0.375,-1.5,0,-9.55E-05,1.5,-1.3,0,,,,
-6.69E-06,0.375,-1.85,0,0.000444015,1.5,-0.15,0,,,,
-0.00018955,0.375,-1.4,0,-9.67E-05,1.5,-1.25,0,,,,
-0.00024807,0.375,-1.35,0,-8.42E-05,1.5,-1.45,0,,,,
-0.000933181,0.375,-1.1,0,0.00046105,1.5,-0.1,0,,,,
-1.62E-06,0.375,-1.95,0,0.000392009,1.5,-0.25,0,,,,
-1.75E-05,0.375,-1.75,0,0.00042019,1.5,-0.2,0,,,,
-1.11E-05,0.375,-1.8,0,0.000165661,1.5,-0.55,0,,,,
-5.56E-05,0.375,-1.6,0,9.23E-05,1.5,-0.65,0,,,,
-0.034461432,0.375,-0.15,0,0.000322855,1.5,-0.35,0,,,,
-0.031838675,0.375,-0.2,0,-6.47E-05,1.5,-1.6,0,,,,
-0.029407714,0.375,-0.25,0,0.000358471,1.5,-0.3,0,,,,
-0.000516251,0.375,-1.2,0,0.000244736,1.5,-0.45,0,,,,
-0.001333438,0.375,-1.05,0,-4.18E-05,1.5,-1.75,0,,,,
-0.008962016,0.375,-0.7,0,-8.87E-05,1.5,-1.1,0,,,,
-0.02702588,0.375,-0.3,0,0.000283635,1.5,-0.4,0,,,,
-3.70E-06,0.375,-1.9,0,0.000127027,1.5,-0.6,0,,,,
0,0.375,-2,0,-4.96E-05,1.5,-1.7,0,,,,
-2.65E-05,0.375,-1.7,0,-4.13E-05,1.5,-0.9,0,,,,
-0.010815211,0.375,-0.65,0,-2.53E-05,1.5,-1.85,0,,,,
-0.044423896,0.375,0,0,-7.10E-05,1.5,-1,0,,,,
-0.037407534,0.375,-0.1,0,2.93E-05,1.5,-0.75,0,,,,
-0.012846371,0.375,-0.6,0,-5.73E-05,1.5,-0.95,0,,,,
-0.007300042,0.375,-0.75,0,1.82E-06,1.5,-0.8,0,,,,
-0.015033918,0.375,-0.55,0,-2.08E-05,1.5,-0.85,0,,,,
-0.003491124,0.375,-0.9,0,-3.34E-05,1.5,-1.8,0,,,,
-0.002600577,0.375,-0.95,0,-1.68E-05,1.5,-1.9,0,,,,
-0.001885205,0.375,-1,0,0,1.5,-2,0,,,,
-0.005834883,0.375,-0.8,0,-9.34E-05,1.5,-1.15,0,,,,
-0.000409253,0.375,-1.25,0,-8.10E-05,1.5,-1.05,0,,,,
-0.017347566,0.375,-0.5,0,5.84E-05,1.5,-0.7,0,,,,
-0.004566647,0.375,-0.85,0,-8.46E-06,1.5,-1.95,0,,,,
-0.040819332,0.375,-0.05,0,-7.23E-05,1.55,-1.4,0,,,,
-0.024622077,0.375,-0.35,0,-7.43E-05,1.55,-1.3,0,,,,
-0.022186434,0.375,-0.4,0,-7.01E-05,1.55,-1.2,0,,,,
-0.000665694,0.375,-1.15,0,0.000235385,1.55,-0.5,0,,,,
-0.019747073,0.375,-0.45,0,0.000480383,1.55,0,0,,,,
-0.000332495,0.4,-1.3,0,0,1.55,-2,0,,,,
-0.000296703,0.4,-1.325,0,-3.61E-05,1.55,-1,0,,,,
-0.000374681,0.4,-1.275,0,-3.22E-06,1.55,-0.9,0,,,,
-0.015058049,0.4,-0.5,0,-2.96E-05,1.55,-1.8,0,,,,
-0.019027982,0.4,-0.4,0,-6.57E-05,1.55,-1.5,0,,,,
-0.022832499,0.4,-0.3,0,-4.34E-05,1.55,-1.7,0,,,,
-0.000156939,0.4,-1.45,0,0.000467653,1.55,-0.1,0,,,,
-0.011250402,0.4,-0.6,0,0.000431408,1.55,-0.2,0,,,,
-0.013842356,0.4,-0.525,0,-5.57E-05,1.55,-1.6,0,,,,
-0.000180101,0.4,-1.425,0,0.000376214,1.55,-0.3,0,,,,
-0.01580087,0.4,-0.475,0,4.14E-05,1.55,-0.8,0,,,,
-0.011946569,0.4,-0.575,0,9.75E-05,1.55,-0.7,0,,,,
-0.000137997,0.4,-1.475,0,-5.79E-05,1.55,-1.1,0,,,,
-0.017776983,0.4,-0.425,0,-1.50E-05,1.55,-1.9,0,,,,
-0.019722626,0.4,-0.375,0,0.000163327,1.55,-0.6,0,,,,
-0.010150634,0.4,-0.625,0,0.000308519,1.55,-0.4,0,,,,
-0.021598217,0.4,-0.325,0,-5.29E-05,1.6,-1.55,0,,,,
-1.06E-05,0.4,-1.85,0,-5.84E-05,1.6,-1.4,0,,,,
-0.004040356,0.4,-0.85,0,-5.80E-05,1.6,-1.45,0,,,,
-0.003409729,0.4,-0.875,0,-5.62E-05,1.6,-1.3,0,,,,
-0.005156953,0.4,-0.8,0,-5.85E-05,1.6,-1.35,0,,,,
-0.004426261,0.4,-0.825,0,-4.74E-05,1.6,-1.2,0,,,,
-0.006443009,0.4,-0.75,0,-5.31E-05,1.6,-1.25,0,,,,
-0.005612386,0.4,-0.775,0,-3.06E-05,1.6,-1.1,0,,,,
-0.007894684,0.4,-0.7,0,-4.03E-05,1.6,-1.15,0,,,,
-0.006967187,0.4,-0.725,0,-4.47E-06,1.6,-1,0,,,,
-0.00950268,0.4,-0.65,0,-1.89E-05,1.6,-1.05,0,,,,
-0.008484003,0.4,-0.675,0,3.18E-05,1.6,-0.9,0,,,,
-0.013113056,0.4,-0.55,0,-4.43E-05,1.6,-1.65,0,,,,
-0.017044789,0.4,-0.45,0,1.24E-05,1.6,-0.95,0,,,,
-0.020965859,0.4,-0.35,0,5.42E-05,1.6,-0.85,0,,,,
0,0.4,-2,0,-4.85E-05,1.6,-1.6,0,,,,
-0.023389915,0.4,-0.275,0,-3.32E-05,1.6,-1.75,0,,,,
-0.026445758,0.4,-0.2,0,-3.87E-05,1.6,-1.7,0,,,,
-6.31E-06,0.4,-1.9,0,-2.06E-05,1.6,-1.85,0,,,,
-8.48E-06,0.4,-1.875,0,-2.68E-05,1.6,-1.8,0,,,,
-1.64E-05,0.4,-1.8,0,-6.96E-06,1.6,-1.95,0,,,,
-0.030706671,0.4,-0.1,0,0,1.6,-2,0,,,,
-1.35E-05,0.4,-1.825,0,0.000492019,1.6,-0.05,0,,,,
-2.42E-05,0.4,-1.75,0,0.000493789,1.6,0,0,,,,
-2.03E-05,0.4,-1.775,0,0.000469569,1.6,-0.15,0,,,,
-3.46E-05,0.4,-1.7,0,0.000482358,1.6,-0.1,0,,,,
-2.94E-05,0.4,-1.725,0,0.000427388,1.6,-0.25,0,,,,
-0.002559458,0.4,-0.925,0,0.000449568,1.6,-0.2,0,,,,
-0.003092355,0.4,-0.9,0,0.000399222,1.6,-0.3,0,,,,
-0.001869862,0.4,-0.975,0,0.00026825,1.6,-0.5,0,,,,
-0.00230841,0.4,-0.95,0,0.000106183,1.6,-0.75,0,,,,
-0.001332133,0.4,-1.025,0,0.000135091,1.6,-0.7,0,,,,
-0.001681383,0.4,-1,0,7.86E-05,1.6,-0.8,0,,,,
-0.000937812,0.4,-1.075,0,-5.55E-05,1.6,-1.5,0,,,,
-0.001203225,0.4,-1.05,0,0.0003702,1.6,-0.35,0,,,,
-0.000695632,0.4,-1.125,0,0.000303875,1.6,-0.45,0,,,,
-0.000862966,0.4,-1.1,0,-1.37E-05,1.6,-1.9,0,,,,
-0.000573062,0.4,-1.175,0,0.000234422,1.6,-0.55,0,,,,
-0.000639461,0.4,-1.15,0,0.00016716,1.6,-0.65,0,,,,
-0.000467662,0.4,-1.225,0,0.000336759,1.6,-0.4,0,,,,
-0.000518773,0.4,-1.2,0,0.000199446,1.6,-0.6,0,,,,
-0.000417852,0.4,-1.25,0,-3.57E-05,1.65,-1.7,0,,,,
-0.000232418,0.4,-1.375,0,-4.16E-05,1.65,-1.3,0,,,,
-0.00026173,0.4,-1.35,0,-4.77E-05,1.65,-1.4,0,,,,
-0.000203798,0.4,-1.4,0,0,1.65,-2,0,,,,
-0.000104456,0.4,-1.525,0,-4.80E-05,1.65,-1.5,0,,,,
-0.000119438,0.4,-1.5,0,0.000427975,1.65,-0.3,0,,,,
-4.84E-05,0.4,-1.65,0,0.000113306,1.65,-0.8,0,,,,
-8.97E-05,0.4,-1.55,0,-4.36E-05,1.65,-1.6,0,,,,
-4.15E-05,0.4,-1.675,0,-1.30E-05,1.65,-1.9,0,,,,
-0.031543342,0.4,-0.075,0,-7.02E-06,1.65,-1.1,0,,,,
-0.029040594,0.4,-0.125,0,2.35E-05,1.65,-1,0,,,,
-0.026955393,0.4,-0.175,0,-2.52E-05,1.65,-1.8,0,,,,
-0.025137433,0.4,-0.225,0,6.37E-05,1.65,-0.9,0,,,,
-5.74E-05,0.4,-1.625,0,0.000516045,1.65,0,0,,,,
-7.80E-05,0.4,-1.575,0,0.000505516,1.65,-0.1,0,,,,
-0.034705061,0.4,-0.025,0,0.000475084,1.65,-0.2,0,,,,
-0.037351726,0.4,0,0,0.000303066,1.65,-0.5,0,,,,
-0.033365553,0.4,-0.05,0,0.000171394,1.65,-0.7,0,,,,
-0.028392759,0.4,-0.15,0,-2.84E-05,1.65,-1.2,0,,,,
-4.63E-06,0.4,-1.925,0,0.000368863,1.65,-0.4,0,,,,
-1.47E-06,0.4,-1.975,0,0.000235763,1.65,-0.6,0,,,,
-0.024637135,0.4,-0.25,0,-3.47E-05,1.7,-1.7,0,,,,
-6.64E-05,0.4,-1.6,0,-3.77E-05,1.7,-1.35,0,,,,
-2.93E-06,0.4,-1.95,0,-3.11E-05,1.7,-1.3,0,,,,
0,0.425,-2,0,-4.08E-05,1.7,-1.4,0,,,,
-0.000344357,0.425,-1.3,0,-4.38E-05,1.7,-1.5,0,,,,
-0.021555432,0.425,-0.2,0,-6.63E-06,1.7,-1.95,0,,,,
-0.01891838,0.425,-0.3,0,-3.91E-05,1.7,-1.65,0,,,,
-0.000170739,0.425,-1.45,0,0,1.7,-2,0,,,,
-0.000630428,0.425,-1.15,0,-1.30E-05,1.7,-1.9,0,,,,
-0.000805868,0.425,-1.1,0,-3.06E-05,1.7,-1.75,0,,,,
-0.012916733,0.425,-0.5,0,-4.38E-05,1.7,-1.45,0,,,,
-0.024959674,0.425,-0.1,0,-1.94E-05,1.7,-1.85,0,,,,
-0.001500201,0.425,-1,0,0.000145528,1.7,-0.8,0,,,,
-0.009760453,0.425,-0.6,0,-4.14E-05,1.7,-1.6,0,,,,
-0.008278375,0.425,-0.65,0,0.000206494,1.7,-0.7,0,,,,
-0.006900228,0.425,-0.7,0,-4.39E-05,1.7,-1.55,0,,,,
-0.005645676,0.425,-0.75,0,0.000175419,1.7,-0.75,0,,,,
-0.004527801,0.425,-0.8,0,0.000272543,1.7,-0.6,0,,,,
-0.011318446,0.425,-0.55,0,-2.63E-06,1.7,-1.15,0,,,,
-0.003553984,0.425,-0.85,0,0.00023962,1.7,-0.65,0,,,,
-8.93E-06,0.425,-1.9,0,0.000340275,1.7,-0.5,0,,,,
-0.001090781,0.425,-1.05,0,-2.43E-05,1.7,-1.25,0,,,,
-1.46E-05,0.425,-1.85,0,0.000307331,1.7,-0.55,0,,,,
-0.014514325,0.425,-0.45,0,0.00040541,1.7,-0.4,0,,,,
-2.17E-05,0.425,-1.8,0,1.22E-05,1.7,-1.1,0,,,,
-3.08E-05,0.425,-1.75,0,0.000374659,1.7,-0.45,0,,,,
-0.017540713,0.425,-0.35,0,0.000463144,1.7,-0.3,0,,,,
-4.27E-05,0.425,-1.7,0,4.74E-05,1.7,-1,0,,,,
-0.000522255,0.425,-1.2,0,0.000436987,1.7,-0.35,0,,,,
-0.000426432,0.425,-1.25,0,0.000508673,1.7,-0.2,0,,,,
-5.78E-05,0.425,-1.65,0,0.000117652,1.7,-0.85,0,,,,
-0.000275234,0.425,-1.35,0,0.000489415,1.7,-0.25,0,,,,
-0.000217833,0.425,-1.4,0,0.000537858,1.7,-0.1,0,,,,
-0.002726255,0.425,-0.9,0,2.81E-05,1.7,-1.05,0,,,,
-0.000132496,0.425,-1.5,0,0.000527375,1.7,-0.15,0,,,,
-0.000101732,0.425,-1.55,0,0.000547878,1.7,0,0,,,,
-0.020227038,0.425,-0.25,0,6.82E-05,1.7,-0.95,0,,,,
-0.002043128,0.425,-0.95,0,0.000547302,1.7,-0.05,0,,,,
-0.027508456,0.425,-0.05,0,-2.49E-05,1.7,-1.8,0,,,,
-0.016067873,0.425,-0.4,0,9.20E-05,1.7,-0.9,0,,,,
-0.023067166,0.425,-0.15,0,-1.38E-05,1.7,-1.2,0,,,,
-4.23E-06,0.425,-1.95,0,0.000240472,1.75,-0.7,0,,,,
-0.030622891,0.425,0,0,-4.34E-05,1.75,-1.5,0,,,,
-7.72E-05,0.425,-1.6,0,-3.82E-05,1.75,-1.4,0,,,,
-0.000625872,0.45,-1.15,0,-2.54E-05,1.75,-1.3,0,,,,
-0.000759909,0.45,-1.1,0,0.000589966,1.75,0,0,,,,
-0.000672666,0.45,-1.125,0,0.000380298,1.75,-0.5,0,,,,
-0.001332943,0.45,-1,0,-3.62E-05,1.75,-1.7,0,,,,
-0.019006305,0.45,-0.1,0,2.65E-05,1.75,-1.1,0,,,,
-0.016975934,0.45,-0.2,0,0.000580056,1.75,-0.1,0,,,,
-0.000576191,0.45,-1.175,0,-1.37E-05,1.75,-1.9,0,,,,
-0.000811342,0.45,-1.075,0,0,1.75,-2,0,,,,
-0.001075926,0.45,-1.025,0,0.000116664,1.75,-0.9,0,,,,
-0.019491302,0.45,-0.075,0,0.000505347,1.75,-0.3,0,,,,
-0.018102792,0.45,-0.125,0,-4.23E-05,1.75,-1.6,0,,,,
-0.01716642,0.45,-0.175,0,0.00031005,1.75,-0.6,0,,,,
-0.016421201,0.45,-0.225,0,0.000175122,1.75,-0.8,0,,,,
-0.000207516,0.45,-1.425,0,6.68E-05,1.75,-1,0,,,,
-0.001466506,0.45,-0.975,0,0.000550991,1.75,-0.2,0,,,,
-0.017816646,0.45,-0.15,0,0.000446944,1.75,-0.4,0,,,,
-0.016223918,0.45,-0.25,0,-2.62E-05,1.75,-1.8,0,,,,
-0.00237956,0.45,-0.9,0,-4.08E-06,1.75,-1.2,0,,,,
-0.014803966,0.45,-0.325,0,0.000555454,1.8,-0.3,0,,,,
-0.020755464,0.45,-0.05,0,0.00064365,1.8,-0.05,0,,,,
-0.021815639,0.45,-0.025,0,0.000633222,1.8,-0.1,0,,,,
-0.0009926,0.45,-1.05,0,0.000273218,1.8,-0.7,0,,,,
-0.015409699,0.45,-0.3,0,-4.73E-05,1.8,-1.5,0,,,,
-8.53E-06,0.45,-1.925,0,0.000137021,1.8,-0.9,0,,,,
-0.00047997,0.45,-1.225,0,-4.60E-05,1.8,-1.45,0,,,,
-0.000525322,0.45,-1.2,0,0.000423549,1.8,-0.5,0,,,,
-0.000395086,0.45,-1.275,0,3.53E-05,1.8,-1.1,0,,,,
-0.000435082,0.45,-1.25,0,1.52E-05,1.8,-1.15,0,,,,
-0.014470091,0.45,-0.35,0,0.000387186,1.8,-0.55,0,,,,
-0.000321734,0.45,-1.325,0,0.00064345,1.8,0,0,,,,
-0.000355966,0.45,-1.3,0,0.000623089,1.8,-0.15,0,,,,
-0.000259547,0.45,-1.375,0,0.000167938,1.8,-0.85,0,,,,
-0.000288389,0.45,-1.35,0,-1.55E-05,1.8,-1.9,0,,,,
-0.000231501,0.45,-1.4,0,-3.51E-05,1.8,-1.35,0,,,,
-0.011434721,0.45,-0.475,0,0.000310992,1.8,-0.65,0,,,,
-0.000164467,0.45,-1.475,0,-2.51E-05,1.8,-1.3,0,,,,
-0.000184203,0.45,-1.45,0,5.59E-05,1.8,-1.05,0,,,,
-0.012206322,0.45,-0.45,0,0,1.8,-2,0,,,,
-0.010151392,0.45,-0.525,0,-4.05E-05,1.8,-1.4,0,,,,
-0.00012918,0.45,-1.525,0,-4.89E-05,1.8,-1.55,0,,,,
-0.000145272,0.45,-1.5,0,0.000236755,1.8,-0.75,0,,,,
-0.010942931,0.45,-0.5,0,0.000461122,1.8,-0.45,0,,,,
-0.00011351,0.45,-1.55,0,0.000583522,1.8,-0.25,0,,,,
